,Unnamed: 0,TweetId,UserId,UserUsername,Date,Location,Tweet,Media,Likes,Retweets,Comments,Sentiment,Polarity
844,844,1606813046978088965,1602546691391033344,LaloLightPicks,2022-12-25 00:44:18+00:00,,util mundial tod sorpres,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FkyL8x3XEAIHNxC.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FkyL8x3X0AAh4BW.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FkyL8x2WIAEqg89.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
845,845,1606474248096284675,814214455802200065,TipsterBmarkez1,2022-12-24 02:18:02+00:00,,hol tipster pas propuest apuest,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FktX0BzWAAAo0Ql.jpg')], videos=[], animated=[])",0,1,0,Neutral,0
846,846,1605896472783904769,101035518,GASPARESTELLANA,2022-12-22 12:02:09+00:00,,fals trasparenz dell findomestic,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1605896415452053504/pu/img/xNUzZ4hIzJ3pt0gN.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1605896415452053504/pu/vid/320x376/j5Wy5mAXuTF4jUJG.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1605896415452053504/pu/vid/480x564/0vrEoRodkNX917Kv.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1605896415452053504/pu/vid/720x848/r3LJUmoAkmTafQze.mp4?tag=12')], duration=33433, views=None)], animated=[])",0,0,0,Neutral,0
847,847,1605612012779622400,788873350512676865,sac_walabi,2022-12-21 17:11:49+00:00,Benito Juárez,conoc cual banc favorit mexican,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
848,848,1604926483855712267,1047598652510937093,elceo__,2022-12-19 19:47:46+00:00,,cual banc favorit mexican,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FkXYDn3WIAsNqDg.jpg')], videos=[], animated=[])",199,66,11,Neutral,0
849,849,1604887887060733952,1532108502,ItalBank,2022-12-19 17:14:24+00:00,Puerto Rico,inform acced,"Media(photos=[], videos=[], animated=[])",0,0,1,Neutral,0
850,850,1604422911300976641,1401406531241869317,ZSEconomy,2022-12-18 10:26:45+00:00,,economic dat reserv decdec aggregat,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
851,851,1603932996905492482,1269446109467901952,Themoneypost_,2022-12-17 02:00:00+00:00,Costa Rica,mercantil panam concret compr mayor accionari capital bank,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FkCvostXEAEUJpa.png')], videos=[], animated=[])",0,0,0,Neutral,0
852,852,1603816226521845760,2575981471,mexicond,2022-12-16 18:16:00+00:00,Mexico,bank mexic rais interest rat,"Media(photos=[], videos=[], animated=[])",2,1,0,Neutral,0
853,853,1603796014133313536,1532108502,ItalBank,2022-12-16 16:55:41+00:00,Puerto Rico,escriban mensaj refer asesor negoci contact banc american años servici client,"Media(photos=[], videos=[], animated=[])",0,0,1,Neutral,0
854,854,1603392601922580480,372488397,designinversor,2022-12-15 14:12:40+00:00,"Valencia, Spain",abrochar cinturon vien caid reunion banc central europe,"Media(photos=[], videos=[], animated=[MediaAnimated(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FkBlEFQXEAQTmf_.jpg', videoUrl='https://video.twimg.com/tweet_video/FkBlEFQXEAQTmf_.mp4')])",0,0,0,Neutral,0
855,855,1602938833837891584,1333804719429521409,365_makers,2022-12-14 08:09:33+00:00,,enhanc reconciliation ayud realiz bancari form rap facil intuit descargal gratuit,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
856,856,1602927483904528384,211851650,CMCMarketsSpain,2022-12-14 07:24:27+00:00,"Madrid, España",baj resistent clav macd activ señal vent public baj esper nivel elev mañan england decid tip interes,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fj6-DM7WQAA9LNQ.png')], videos=[], animated=[])",0,0,0,Neutral,0
857,857,1602468468367900672,814214455802200065,TipsterBmarkez1,2022-12-13 01:00:29+00:00,,monday night football pronost expert siguient under punt cuot,"Media(photos=[], videos=[], animated=[])",0,1,0,Neutral,0
858,858,1602384384518127631,1532108502,ItalBank,2022-12-12 19:26:22+00:00,Puerto Rico,result mejor opcion financ abrir cuent dolar eur sal pais resident visit mayor inform banc american,"Media(photos=[], videos=[], animated=[])",1,1,0,Neutral,0
859,859,1601991375893008390,814214455802200065,TipsterBmarkez1,2022-12-11 17:24:42+00:00,,hol tipster expert futbol american tra apuest gan encuentr,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FjtqqjAXEAYJxLm.jpg')], videos=[], animated=[])",0,1,0,Neutral,0
860,860,1601593486217990144,814214455802200065,TipsterBmarkez1,2022-12-10 15:03:37+00:00,,marruec momi,"Media(photos=[], videos=[], animated=[])",1,1,0,Neutral,0
861,861,1601212783680716801,183015418,maxtecum,2022-12-09 13:50:51+00:00,"David, Chiriqui",insolitol sucursal banc polac banc atac delincuent pus cuchill gargant emple exig diner ancian pal golpe atac espald evit rob,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1601212424702595072/pu/img/RqIyvgcBhvU-H203.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1601212424702595072/pu/vid/320x576/l-Eh-Xfa0djrj_CL.mp4?tag=12')], duration=52100, views=None)], animated=[])",1,1,0,Neutral,0
862,862,1600784692466401282,976663252141793280,CKsTechNews,2022-12-08 09:29:46+00:00,Switzerland,central digital currency design pap,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FjchC6yWIAAChXt.png'), MediaPhoto(url='https://pbs.twimg.com/media/FjchG3IWQAALfjo.png')], videos=[], animated=[])",1,0,0,Neutral,0
863,863,1600535284604616704,1597799455482339328,imax_bets,2022-12-07 16:58:43+00:00,,registr diciembr ahor unet grup telegram apuest,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FjY-W9uWQAEN4Yh.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
864,864,1599952033779326976,2575981471,mexicond,2022-12-06 02:21:05+00:00,Mexico,grup mexic advanc talks acquir banamex bloomberg,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
865,865,1599846973984542720,1455715034731098118,vtv_radio,2022-12-05 19:23:36+00:00,"Caracas, Venezuela",seb asoci adopcion institucional ampli inform traves portal nuev radi,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
866,866,1599780658716364801,1584237844910018562,ActivoPicks,2022-12-05 15:00:06+00:00,,segu buen rach recuerd ingres grup premium gratis diciembr link,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
867,867,1599463295592779776,1584237844910018562,ActivoPicks,2022-12-04 17:59:00+00:00,,pick baloncest ncaab flor golf coast handicap,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FjJvQs3XgAAgMRW.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
868,868,1598822534794956803,730255240277069824,addictwaremx,2022-12-02 23:32:51+00:00,México,respect satisfaccion servici banc aprueb servici aplic ofrec proveedor mientr feliz apps servici segun estudi,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FjAon0aWYAQlKxD.jpg')], videos=[], animated=[])",1,1,0,Neutral,0
869,869,1598822200944971776,730255240277069824,addictwaremx,2022-12-02 23:31:32+00:00,México,mexic person oper tradicional oper cambi banc neobanc actual cambi sol har benefici tas acuerd estudi,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FjAoUWXXwAA3vs7.jpg')], videos=[], animated=[])",0,1,0,Neutral,0
870,870,1598814306950316032,92112908,pedro1pedro1,2022-12-02 23:00:09+00:00,Venezuela,proyect rupi digital minor comenz grup cerr usuari particip cuatr prestam banc estatal icici bank bank idfc first comerci,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
872,872,1598494726692511745,288000370,archislas,2022-12-02 01:50:16+00:00,México,entrev jorg rodriguez head product llam invex banc,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
873,873,1598129735024136192,1586453883164966918,GEOpolitiQa,2022-12-01 01:39:55+00:00,,congel sistem bancari confirm cliv thompson elit congel apoder cuent bancari pas vari pais compr plat,"Media(photos=[], videos=[], animated=[])",1,1,0,Neutral,0
874,874,1597833330694594561,3425867855,EmbEspOman,2022-11-30 06:02:07+00:00,,diciembr internacional banc,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
875,875,1597308782455181312,1965253794,dreamhomesdr,2022-11-28 19:17:44+00:00,"Puerto Plata, Rep. Dom.",inform oficin whatsapp carreter luperon frent brugal,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FirH3K8X0AEVosP.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
876,876,1597243853916237825,1198286830132748290,JoelIsaiah7,2022-11-28 14:59:44+00:00,,travi austri,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
877,877,1596487111539970048,1255220989010546689,JimRicardRJ,2022-11-26 12:52:43+00:00,,accion meg capitaliz peor rendimient seman ultim mes comenz amer hom chas therm fish scientific,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
878,878,1596239893885485056,1467929377111486465,MetaDao_Studio,2022-11-25 20:30:22+00:00,"Madrid, España",cardan stablecoin usda respald dol estadounidens,"Media(photos=[], videos=[], animated=[])",2,0,0,Neutral,0
879,879,1596178876484419586,1532108502,ItalBank,2022-11-25 16:27:54+00:00,Puerto Rico,gust sab inform contactan gust refer ejecut,"Media(photos=[], videos=[], animated=[])",0,0,1,Neutral,0
880,880,1595727148505247744,196653785,Kostarof,2022-11-24 10:32:54+00:00,"Albacete, España",bols man,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
881,881,1595667482190168067,138294486,rpkampuchea,2022-11-24 06:35:48+00:00,"Caracas, Venezuela",notici bomb merc capital accion credit suiss desplom colaps primer banc suiz aleman japones,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FiTy3ZmXgAAQaPP.jpg')], videos=[], animated=[])",1,2,0,Neutral,0
882,882,1595665557780680704,138294486,rpkampuchea,2022-11-24 06:28:09+00:00,"Caracas, Venezuela",admit corr bancari millon dolar cuart trimestr dec platic gent retir panic diner emblemat institu financ helvet calcul usted,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FiTxJ1cWAAI_tC8.jpg')], videos=[], animated=[])",1,2,1,Neutral,0
883,883,1595241430620209152,1408075914982957060,AtomSpam,2022-11-23 02:22:49+00:00,,detect clon address hxxpsnotificacionsucursalenlineadinamicacomverificacionestadoingresoprocesoestimadosucarsal follow,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FiNvoE5WIAAcZBv.png')], videos=[], animated=[])",0,0,0,Neutral,0
884,884,1594763467524800512,814214455802200065,TipsterBmarkez1,2022-11-21 18:43:34+00:00,,quer momi grand result final momi,"Media(photos=[], videos=[], animated=[])",0,1,0,Neutral,0
885,885,1594763146539196416,814214455802200065,TipsterBmarkez1,2022-11-21 18:42:18+00:00,,salud seguidor gust empat result final jueg momi,"Media(photos=[], videos=[], animated=[])",0,1,0,Positive,1
887,887,1594377625325121536,1590482054583648258,panzaverdepicks,2022-11-20 17:10:22+00:00,BJX,buen dias twitt lleg excelent doming avent liv,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FiBd_vCWIAQXgzA.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FiBd_wFXEAQtVZ8.jpg')], videos=[], animated=[])",0,0,0,Positive,1
888,888,1593996778747330561,277717742,SASMexico,2022-11-19 15:57:01+00:00,México,tecnolog sobrepas espectavi divers industri cambi drastic pas industri bancari descubr tres divers escenari cuenten,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fh8Dn2zWYAE9IsS.jpg')], videos=[], animated=[])",1,1,0,Neutral,0
889,889,1593687489809719296,1561399853095198721,vlog_hayat,2022-11-18 19:28:01+00:00,,australi parrots,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1593687400399732739/pu/img/TFZ8giJ8l3HPw8wp.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1593687400399732739/pu/vid/480x852/HXT7SbNhHjmwh9zP.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1593687400399732739/pu/vid/320x568/IAmxGvJT2ppdUfu3.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1593687400399732739/pu/vid/720x1280/KZrsk8G---3ranht.mp4?tag=12')], duration=15759, views=None)], animated=[])",2,0,1,Neutral,0
890,890,1593322466314780673,1587529739438129152,DsDcer0,2022-11-17 19:17:33+00:00,"Veracruz, Veracruz de Ignacio ",hac dias entram bank cerc util bank agradec ultim proyect buen suert,"Media(photos=[], videos=[], animated=[])",4,0,0,Neutral,0
891,891,1593077932158701570,1587529739438129152,DsDcer0,2022-11-17 03:05:51+00:00,"Veracruz, Veracruz de Ignacio ",vamoo gran parley segu sum bank,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fhu_73BUAAEidPq.jpg')], videos=[], animated=[])",3,0,1,Neutral,0
892,892,1592960213338181633,134359866,championkey,2022-11-16 19:18:05+00:00,,primer compart hiz dobl casi lueg lueg quit practic men cre dic falt manej,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FhtU3jJWYAAs2rb.jpg')], videos=[], animated=[])",1,0,0,Neutral,0
893,893,1592957469969772544,1587529739438129152,DsDcer0,2022-11-16 19:07:11+00:00,"Veracruz, Veracruz de Ignacio ",cerr,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FhtSX9IVsAIMPQg.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
894,894,1592901948927520768,1587529739438129152,DsDcer0,2022-11-16 15:26:33+00:00,"Veracruz, Veracruz de Ignacio ",seman primer,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fhsf4MDXkAMNpXs.jpg')], videos=[], animated=[])",1,0,1,Neutral,0
896,896,1592572427082813441,1587529739438129152,DsDcer0,2022-11-15 17:37:09+00:00,"Veracruz, Veracruz de Ignacio ",empez seman bank,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fhn0LkAVUAIutPo.jpg')], videos=[], animated=[])",1,0,1,Neutral,0
897,897,1592402928626982912,1587529739438129152,DsDcer0,2022-11-15 06:23:38+00:00,"Veracruz, Veracruz de Ignacio ",gran pas vamooooo apuest tod cuot arrib,"Media(photos=[], videos=[], animated=[])",2,0,0,Positive,1
898,898,1592396705831362560,1587529739438129152,DsDcer0,2022-11-15 05:58:54+00:00,"Veracruz, Veracruz de Ignacio ",vamoooo,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FhlUXOzUYAAZp5r.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FhlUXO4VQAAsKWy.jpg')], videos=[], animated=[])",0,0,0,Positive,1
899,899,1592243833194319872,1532108502,ItalBank,2022-11-14 19:51:26+00:00,Puerto Rico,banc american,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
900,900,1592187271096242177,1587529739438129152,DsDcer0,2022-11-14 16:06:41+00:00,"Veracruz, Veracruz de Ignacio ",resum seman bank inicial bank final resum apuest ayer toc rest segu posit,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FhiV4h4VQAAZ15S.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FhiV4h5VQAIOyJ_.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FhiV4h5VQAEuPlh.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FhiV4iAUYAA5Ffk.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
901,901,1591393656405364737,1716408847,xxavierxSG,2022-11-12 11:33:09+00:00,Barcelona,pierd direct valor entiend papel busc,"Media(photos=[], videos=[], animated=[])",2,0,0,Neutral,0
902,902,1591376621147242496,460086154,tutellus,2022-11-12 10:25:27+00:00,Web3,conoc moned digital banc central control sustitu efect desaparec minte cbdc quim matiner expert regul cript aprend,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FhW0mX0XkAAndBd.jpg')], videos=[], animated=[])",1,0,0,Neutral,0
903,903,1591148609273499648,21522023,gerazord,2022-11-11 19:19:25+00:00,"San Jose, CA",anda transferent regres intent fond cuent algui sab algun fall report,"Media(photos=[], videos=[], animated=[])",2,0,2,Neutral,0
904,904,1591132891991650304,2355325052,ValuesAAA,2022-11-11 18:16:57+00:00,New York - Bogotá,dam bienven verdeex empres sector agricol grand proyeccion futur nivel nacional internacional agradec empres confi servici banc inversion,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591132778459955212/pu/img/I5VPxOQd6_iUXJn-.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1591132778459955212/pu/vid/540x540/tgibcSABmAd-4b21.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=432000, url='https://video.twimg.com/ext_tw_video/1591132778459955212/pu/vid/320x320/u8CDs8LSCrFKcCRn.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=1280000, url='https://video.twimg.com/ext_tw_video/1591132778459955212/pu/vid/720x720/iXs_LqlfsNCCfE2Q.mp4?tag=12')], duration=18240, views=None)], animated=[])",0,0,0,Neutral,0
905,905,1590928448692060160,1587529739438129152,DsDcer0,2022-11-11 04:44:34+00:00,"Veracruz, Veracruz de Ignacio ",mañan inici nuev proyect bank seman junt seman bank complet mundial,"Media(photos=[], videos=[], animated=[])",0,0,1,Neutral,0
906,906,1590750906873958402,1357264322272129034,lidiareabogados,2022-11-10 16:59:05+00:00,España,tribunal suprem ratif nulid contrat ayud reclam,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
907,907,1590743587934949377,270196028,JoseVictor_Rdz,2022-11-10 16:30:00+00:00,Ciudad de México,estadounidens encuentr plen proces vent negoci banc consum empres mexic qued aqu sol mayor inform adquisicion licenci mexic econom,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
908,908,1590718040001613829,1526920339153895426,jeffsatur_spain,2022-11-10 14:48:29+00:00,,proyect dancing with devil jeff agradec confianz diposit produc cancion nosotrxs fascinadxs orgullosxs,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1590717947240144896/pu/img/f0QLQIV-i0a1YbgW.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1590717947240144896/pu/vid/320x568/lt_jOWS3It8GGAt3.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1590717947240144896/pu/vid/480x852/JKvdWYQ-KCwmVEvE.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1590717947240144896/pu/vid/720x1280/mPuBDJtGdOZm__B3.mp4?tag=12')], duration=44999, views=None)], animated=[])",6,2,0,Positive,1
