,commenterID,UserName,Date,Text,Sentiment,Polarity
2566,UCljNb9jPFiiuGz7z7dlYH9g,@pauloballan9543,2023-03-14 22:09:43+00:00,liberales cuand bien per bien comunistas cuand pap estad,positive,1
2565,UC7AF9dg0zqJPJXij3U0WOiQ,@feelcycling,2023-03-14 22:13:33+00:00,capital capaz destru paìs nad termin entender,positive,1
3551,UCeojCoBrvD7AGsZj5SrElwQ,@davidpenn9246,2023-03-14 22:28:44+00:00,complopiattisnovacsfiloruzz sap car telebabnanipnptiz pazz,positive,1
3991,UCJHkhhWHzPYrn_dGQq8-QzA,@alessandrofilippi885,2023-03-14 22:33:04+00:00,ottim analis condivid pien,positive,1
2563,UCQamab3eNbAkXCMRsjDkKRQ,@titiwolf-g6498,2023-03-14 22:35:10+00:00,tienen hexabyt,positive,1
2562,UC_nzeTUGB9-3C7y4odJHAvQ,@juanrafaelborjaguevara2456,2023-03-14 22:44:30+00:00,supon deberì estar pas bancos rusos,negative,-1
2561,UCYVVRe4C6BZFE0AAwePjUjA,@alonso9605,2023-03-14 23:12:51+00:00,dejen creer invirt bitcoin bancos lograràn gan algo sol existen pèrdidas mejor inviertan negocios propios dic salvadoreñ dond estafaron gobiern cient veint millones dòlares invert bitcoin,positive,1
2560,UC58IVeMpZU6kKQO1ojnbUYg,@juansantana.8129,2023-03-14 23:14:50+00:00,cuand desemple banqueros rescatan gobiern còm precis obras algunas ellas convierten activos esos bancos brno habl consist realment èsos activosbrguard boved rentabl dueñ qui vuelt està intactobrel diner sal bòved per retorn lent tortug,positive,1
2991,UCgiTPCLpORu4jOmlbsV0daw,@nicoladellartino2935,2023-03-14 23:20:22+00:00,attes nott oscar,positive,1
2559,UChSX6GABSpJwsJcVQWvCW-w,@noelorellanazacharias5073,2023-03-14 23:21:02+00:00,realidad quienes editores forbes porqu tambien conspir inventan falsos informes muchos caen inocent,negative,-1
2990,UCM6gmxspOuzKWgQRD1ACmBg,@nicolaporcu4912,2023-03-14 23:23:17+00:00,trov tast offert fatt ottim vide,positive,1
2558,UCtTJQN-ehW81-M-RLQ60jyg,@salo8923,2023-03-14 23:24:24+00:00,cre mejor moment par quotmover dineroquot dentr sistem bancar este quottemblorquot sacud asust quienes tienen gimnas crisis argentin està acostumbrad cre gobiern eeuu dej hund banc prestig estim dìas rescatan banc sanean pasivos podes quotganarquot buen cantidad sism sol pasar,positive,1
2557,UC-ebTRskJpgfdQ5LNOAscig,@josebrito7769,2023-03-14 23:25:27+00:00,diner par rescates saldr cobr impuest rest bancosy esos bancos cobraràn este impuest ahorristasy todos seràn felicesl estoy invent dijieron,positive,1
2556,UChFc9XoGdgEAR1US_AL7afw,@sebastiancarrasco,2023-03-14 23:29:10+00:00,delincuenc banc impresentabl,negative,-1
2555,UCduvQiRPfBRpZ8pTHPieTnw,@danielcamorra8677,2023-03-14 23:34:22+00:00,chin tien muchos trillones dolares bonos emitidos eeuu ahor chin esta vend bonos precios economicos sumas rus com tapon dond eeuu otan israel dej saqu otros paises eeuu otan ultimos años bombardearon invadieron saquearon paises,positive,1
2554,UCpW5Z0KDrImomIuiXCR8xIA,@ready9597,2023-03-14 23:37:56+00:00,tod entienden fàcil inger huev docen nombres banc tien fech vencer quieren cre ferfect economy storm mied mejores princip dìas cuent aritmèt simpl buenas polìticos tien cerc elecciones haràn avestruz esconder tierr testas especial economì enred comentarios enroll fatig mied,negative,-1
2553,UCORyvt8mumjDRzPlM2E-x7w,@juanantoniosanabria555,2023-03-14 23:42:52+00:00,imprim diner par rescat depositos pued remed peor enfermedad,positive,1
2989,UCCHGPlYh1K7JB95A-mek1ig,@AM-mk3zc,2023-03-14 23:54:29+00:00,american,negative,-1
2552,UC_BEfH_vCUuaVIxbg2n-2Rg,@Artistadelpecado,2023-03-15 00:16:48+00:00,buen vide tant memorias com tiburòn gigantes nutricionales informaciòn precis gracias,positive,1
2551,UC0sdEDR5V6Jq8cUKZu9Jz4w,@miguelangelgarcia9971,2023-03-15 00:17:16+00:00,pas nad,negative,-1
2550,UC4PLf8NfpMUmx5bfVQFemug,@holliday9416,2023-03-15 00:17:36+00:00,gracias bien explicd com siempr concos complet deb agreg parec perfect salg resc bancos sin ahorristas porqu bien estan socializ perdid privad instituciones irresponsables sin gent qued quiebr culp estas mismas poner ejempl,negative,-1
2549,UCP_AtDzxoFDuCGGrjq7dimA,@christianrivera8219,2023-03-15 00:20:27+00:00,bien explicad felicitaciones,positive,1
2548,UCAckrHlc921_Cp_SgUR2E-w,@elinexperto4198,2023-03-15 00:24:31+00:00,muchos diran stablecoin estables raiz esto per cos fueron afectadas fuer sistem cryto bien sistem bancar finacier viej escuel,positive,1
2547,UCOaqEZc2FHK-nXliCKlmvJg,@manuchao9796,2023-03-15 00:25:14+00:00,contamin capital salvaj,positive,1
2546,UCm62O2uiN47DgImuZijEd7g,@angelmenjivar1801,2023-03-15 00:33:34+00:00,grandios explicaciòn entend perfecciòn gracias explic clar,positive,1
2545,UCms3tcPNHN1gCdULAyMKGeg,@eljonistein,2023-03-15 00:42:44+00:00,estas cosas com huelen cav vodk,positive,1
2988,UCcaZBVu85zEJl-jRDE20fTw,@jackzugna5830,2023-03-15 00:43:02+00:00,esemp rid cript picc genesis blockf fall prel mass tant sottolin success banc tradizional consegut stat disastr eccoc quabrbrtuttav chied part decision prelevarespost sold client maggior aziendebrun bank gen par attacc ddos esser success cos frett devess stat sort organizz dietr,negative,-1
2544,UC23ORTxzL4DAjmezvCXnuqw,@quequien8613,2023-03-15 00:44:26+00:00,habìas dich pas bancos rus,positive,1
2543,UCMKivRMq_E09FhZbRW1H86g,@saulvm9132,2023-03-15 00:49:20+00:00,obra arte com explicad pens ibas dec histor contad per buen vide,positive,1
2542,UCFv-4Sg3PV8OT5YEo_bVy2A,@2000pablolm,2023-03-15 00:50:45+00:00,sigan social nomas,positive,1
2541,UC_plMMuXF9f0WUjLmk49fHA,@robertocorona9658,2023-03-15 00:55:12+00:00,mile qui dolariz argentin gen sarcasm jaj bob anda asha,negative,-1
2540,UCIxj0Hvd1Yd4_6_GfgwlyBw,@D.U.R.R.S,2023-03-15 00:55:24+00:00,quier crisis sol banc vin abaj pas otros bancos pues parec crisis exspand recordemos politicos correr este usar contr biden par pued reelect acordars aprov cientos billones par guerr soport ukran acas tendr algo hmmmmm pues anda cos fijaos bien escuc noticias,negative,-1
2539,UCtb7KhJTAAtWAqNOagApa8g,@Amaizingra,2023-03-15 01:13:16+00:00,situaciòn demasiad peligr diner com siempr saldr nosotros trabajamos ingresos pùblicos injust ademàs nuestr diner està manten miles immigrants vinieron ilegales expand fronter com gran negr,positive,1
2538,UCLBZnXDdxBDR3bbIVR2gAYQ,@nektasayayin3670,2023-03-15 01:16:01+00:00,mal ide invert acciones igual caeran com bancos bitcoin mejor pront explotar,positive,1
2537,UCNizxfeFriRljmfvGbBeCTA,@danielperez-hw6ci,2023-03-15 01:37:58+00:00,haber crisis inflaciòn crisis bancar jej,negative,-1
2536,UCQdePLTnhBaVTBN3pZkIp_A,@Rebellion_Rules,2023-03-15 01:41:09+00:00,tod esto excus reserv federal demàs par obligarnos utiliz monedas digitales cbcds ellos crearon està crisis este propòs cuand incrementaron tasas comienz bancos,negative,-1
2535,UCNmVSje9eowZhrgfBsD7rCA,@richardmakthon4427,2023-03-15 01:46:41+00:00,esperab caìd total pas esta,positive,1
2534,UCOX6saGxy4Biy8-tKXHAlDg,@hektoray9565,2023-03-15 01:51:49+00:00,tant vueltael efect domin sanciones econòmicas contr rus,negative,-1
2533,UCG5yLE4nVRBu0t4YjcUwmBg,@willyconsa7756,2023-03-15 01:52:03+00:00,capital tampoc buen tod tien error neces vid sencill lujos estupidos,negative,-1
2532,UC2udbG7VDI1_-uSQBnezLQg,@humanista5487,2023-03-15 01:53:03+00:00,gracias informaciòn,positive,1
2531,UCrIArXcG5EJs0cL-1g03gGQ,@Elsanti6521,2023-03-15 01:55:31+00:00,dòl bajar,negative,-1
2530,UC_qJkECgNUGKpHRiFh4yEIQ,@demede6395,2023-03-15 02:01:17+00:00,lleg colaps dej imprim comienz digitalizad resumen dòl coint everybody,positive,1
2529,UCX3iQ8rfuF286B_morAK1Fg,@notesuscribas4084,2023-03-15 02:01:53+00:00,èsto pas cuand haces cas keynesianos,negative,-1
2528,UCFAC6w2WTQgYZ1mRaXk8fIQ,@orlandojcmorales614,2023-03-15 02:03:21+00:00,what crisis when bank chang percent right they took houses from peopl from until right they most houses hol united states they doing thats giv money peopl banks,negative,-1
2527,UCCcW4ss_vkhmGnYsQnbitgA,@wxxw-pc7qq,2023-03-15 02:07:58+00:00,estupid pon iguales scam bitcoin este tip best,negative,-1
2525,UCMnl5Hj_t4dHLb5VQLspnrg,@mustangmike8515,2023-03-15 02:12:36+00:00,much culp tambièn tienes esas famosas startups resultaron fiasc estaf complet com elizabeth holmes maquin analizador sangr nunc exist dueñ works adam neumann bien perdìan diner tenìan gastab tod porros llev amigos aviones privados israel esos otro ejemplos hacen pens tod llam startup gent pref invert negocios seguros tant fanfarr absurd quotel negoc futuroquot,positive,1
2524,UCk8DwzqyJBzoRa3IR9p7Ctg,@jennyvinyl85,2023-03-15 02:12:53+00:00,maquin imprim billetes ser soluciòn,positive,1
2523,UC92vNZDqBwreoKMfBWYDqVw,@Francesco-su7fg,2023-03-15 02:24:15+00:00,cre vien ser peor,negative,-1
2522,UCs3QfnQUYsqACkiWbPGZPWg,@ness940,2023-03-15 02:27:03+00:00,ose bitcoins miner iràn alza,positive,1
2521,UCN21kleBqrx-lfOF7sUoKUw,@Diego_UG,2023-03-15 02:28:18+00:00,hol pas resùmenes economicos semanales com guerr jijijijij diferentes esos sacas liv per porqu dices liv pas seman nivel econom pasas resumen parecid gastas tant,positive,1
2520,UCarnlwh6JVx0anWCj0d39XQ,@marvintoledo9941,2023-03-15 02:31:04+00:00,karm alcanz abuel soñ par rus volv regres pesadill brla profecì krenlim cumplieron,positive,1
2519,UCuz7D8XxIxvxlC88ihwWL0w,@josericardo476,2023-03-15 02:35:06+00:00,acuèrd estàs palabras esas fàcil pas camell agujer abuj ric querìan compr glor dioses rgumy tiemp tiemp gracias dios oremos trabaj viv,positive,1
2518,UCUEg4XOltBiYu_TN5yq39-A,@Verdadcaminoyvida,2023-03-15 02:43:16+00:00,enti com este banc estadounidens quebr caus alza intereses mism quien sub sigu sub interesescon,positive,1
2517,UCmPxw91nAfzunbQ6hWpVxHQ,@Cesar-ip8lc,2023-03-15 02:52:10+00:00,esto tron picad par abaj comprad terenos pais pen per gastad diner chupes bailes papitas,positive,1
2516,UCwxnwYmjtBsMEBc43I5_ECg,@imjackscompletelackofsurpr2454,2023-03-15 02:53:58+00:00,bien aprendieron tom gent rescataran bancos teng camb resc esta oportunidad,negative,-1
2515,UCvQXgn-IgXVRxyUXc37-b7Q,@fouad201167,2023-03-15 02:54:01+00:00,mieeeerd pronunciaciòn inglès tienesn enterab nombr bancsvpqu esquotsilicon valley bankquotn lasquotstartupsquothast buscarlos googl,positive,1
2514,UCZbjXt-8e4UNZYYGPGf3OuA,@miguelcontreras2609,2023-03-15 03:03:10+00:00,ser gran reset hablan for econom mundial ser poner fas bet cbdc capaz resuelven pag gent cbdcs termin hund bancos par centraliz tod com siempr querid,negative,-1
2513,UCiWGwv-uMsv2ZSktXl_59FQ,@jorgesantillan2848,2023-03-15 03:04:06+00:00,bols valores bancos mercaderes legales estos tiempos generan falsos beneficios,positive,1
2512,UCVHnHMrhQqaJxfbJX_MUjSQ,@hasselsanchez454,2023-03-15 03:07:11+00:00,actual president estados unidos biden empresar acostumbrad hacer buenos negocios sab rescat bancos tuvieron cuidad fondos depositantes negoc pref entrar rescat empresas guardaron diner estos bancos rescatarlas mantien hil product paìs evit caìd economì aumentarì desemple,negative,-1
2511,UCbuRyPV0-QWR-DISG5RH_0w,@josuetorrez6905,2023-03-15 03:11:52+00:00,sol estamos viend inic,negative,-1
2510,UCEPA0srIQJjxIZITcGoLbfg,@abeldisla.5488,2023-03-15 03:21:41+00:00,pandem invasion rus ucran inflacion quiebr banc vien ser buen,negative,-1
2509,UCpRm0hBNHqtv6vawWe_RVGQ,@rafaeljesusmercedes127,2023-03-15 03:23:52+00:00,chin tienen tod controlad eyos asen pid estra terrestr eyos comparten inteligenc nad situ kieres algo tienes aserl plan eyos tel asen itel despuès estudian lomas modern bendieron par sup masimos tecnologì,positive,1
2508,UC4uTnfKzrQ1bAj6EUCnNHUw,@samuelromero1098,2023-03-15 03:26:10+00:00,billòn dòlares ucran cad mespor comienzan crisis igual guerr iraq crisis financieralas guerras costosas,negative,-1
2507,UC4YOA91r1YRkxrRBIZc9anA,@yahirmcgrady8190,2023-03-15 03:27:53+00:00,dud pued afect esto bancos com bbva santander,negative,-1
2506,UCQ0Y522XQthh6KjBMTcph3g,@AlejandraGarcia-oy5jv,2023-03-15 03:30:00+00:00,per ellos nunc dicen verdad dicen rescat clientes nunc hech cre metan manos distractor,negative,-1
2505,UCCZuHd8luz1LlEgqmJsOJ4w,@nicom314,2023-03-15 03:31:00+00:00,clar explicaciòn nuev quotrevent burbujaquot com hipotecas com siempr tod mand eeuu afectan rest mund preguntaron,positive,1
2504,UCau5HwtxOzox4bDRQzseNEg,@purotalentoenmascarado2810,2023-03-15 03:38:09+00:00,per rus estar crisis,negative,-1
2503,UCHKfkWGasTL_IpP-erJhXpQ,@josevargas9170,2023-03-15 04:05:04+00:00,resc consecuenc aument inflaciòn ahor guind pastel llevànd tod latinoamèr dichos crisis,negative,-1
2502,UCcOBMKkvl0G-5Q-WBNQvzZg,@fer212436,2023-03-15 04:11:46+00:00,tien haber bancos par descentral sistem monetar par diner corr libr este acumul manos politicos,negative,-1
2501,UCmrwdqol4K73QvCUjD_Hzkw,@albertorojas-th3cc,2023-03-15 04:14:00+00:00,evident crisis mundial subiràn subid prec alimentos,negative,-1
2500,UCjlO8DYtjIech7FpzUFOnrQ,@eduardocortes1372,2023-03-15 04:19:53+00:00,nocomentas mexic retir billonesqu presupuest fiscal mexicanol jineteban estos bancosy amlo decidid utiliz estos bancos,negative,-1
2499,UCfU7mDMznbyzkHvhUPkZ5sA,@chipotleenmascarado2246,2023-03-15 04:21:41+00:00,esta bancarrot bancos otro autosabote mer estil imperial eeuu par cre sedestabilizacion par gan tiemp recursos par fracasad guerr europabrquotlas dictaduras capitalistas agonizanquot,negative,-1
2498,UCiSD95HwroHlZHLUFgl2byA,@motinolawson6638,2023-03-15 04:25:27+00:00,esto reiter opiniòn cuand beneficios reparten entre accionistas cuand pèrdidas pag diner pùblic brest cosas gent repud capital,positive,1
2497,UCsMst59o9NymuobHdj32nVA,@leolm5233,2023-03-15 04:25:48+00:00,dol prefier rupias reales inclus,negative,-1
2496,UCz8gOB5uYjjZqeDILUJN4yw,@joelgongora2117,2023-03-15 04:28:21+00:00,buen vide explicad,positive,1
2495,UCwzgOZlphoie9qM4xoKkEAQ,@JosueRamirez-bt8di,2023-03-15 04:48:14+00:00,memorias esper economì rus quiebr revès,positive,1
2494,UCYF0Af9Sn4SFYIg7AEXWAQw,@ronsitodeleon348,2023-03-15 04:57:16+00:00,tim cbdc,positive,1
2493,UCdf3evG9eOGZcgECkoHMxnw,@abasoloyazmin,2023-03-15 05:20:47+00:00,dond saldr diner biden dar obvi nuestros taxes,negative,-1
2492,UCQmgqJIG5A8kxKbZi-f7lSg,@rubensalexsanchezcisneros223,2023-03-15 05:32:26+00:00,quiebren decl banc rot todos bancos eeuu tambièn sirvientes europeos,negative,-1
2491,UCxKINpphOsKuZiTs-jGPVaw,@miguelcuquejo9044,2023-03-15 05:43:28+00:00,esta fòrmul rob form quiebr legal patrocinad estad quedànd dinerosbry pas nadabrpor nunc pued tener diner banc,negative,-1
2490,UCZfO5OY0PdH87NgYJSWMDzg,@xlp7087,2023-03-15 05:45:39+00:00,enèsim fracas capital per igual otros sistemas oportunidades capital infinitas,positive,1
2489,UCi8ixo_LYHn_bPt1M40Xkeg,@monsecampeon3778,2023-03-15 05:49:34+00:00,disculpen afectar subid dol,negative,-1
2488,UC2s2nD1BFKTSNI7ubovQmew,@amdrwroyal2993,2023-03-15 06:12:20+00:00,reserv federal entidad privad brno gobiern,negative,-1
2487,UCl46puxs2LR6pX9a0pb6-3Q,@davidcruz7155,2023-03-15 06:19:44+00:00,raìz uniòn amerrican tien top deud encim tratàn recuper bonos letras tesor par ellos fàcil pag menos valen supuest recuperacion quebr bancos,positive,1
3990,UCkwldbXWEOGl2rWotqZHVyw,@simonac9104,2023-03-15 06:24:54+00:00,graz avvoc sempr chiarissim scont cris banc american ripercuot ovunqu,negative,-1
2486,UCgwqAWtz7-TuyWSrPY6SWGA,@DavidGarcia-lw9dp,2023-03-15 06:29:29+00:00,buscar hacer guerrill broh buscar haber paìs pag desfalc,negative,-1
2987,UCI0ZzsGOv7KdCfyzJ52JoSQ,@stefanovigliotti9446,2023-03-15 06:36:13+00:00,graz bitcoin,negative,-1
2485,UCQJjRBbW8Yg-sWA6tCiLOmw,@prodichannel349,2023-03-15 06:53:52+00:00,echamos culp subid tipos mal gestiòn directivos,negative,-1
2986,UC1CjKCb5XPpVwVvWVeZ8XAQ,@angelom.373,2023-03-15 06:56:09+00:00,bellissim vide sempr fors sottofond musical adatt,positive,1
2484,UCThaMKU7YFO0yTxHlmCWQQg,@DienteAzul3,2023-03-15 07:30:50+00:00,vosotros habeis oid esta estaf banc hay sanead cuentasbrpues pagaremos siempr,positive,1
2483,UCwql3VGX6vf3H6WQDUZzg5w,@carlosrivera3805,2023-03-15 07:36:15+00:00,com gobiern dij rescat bancos otros bancos irresponsables com ùltim crisis haber crisis esta,negative,-1
2482,UC9gMAh7IAwNKaKXkUnRKPSw,@AntonioPerez-ok6cv,2023-03-15 07:44:10+00:00,està regulànd tod poc cad fiscalizaban quer todas transacciones fuesen digitalespor banc tod exteriorizad chin dond entre mied covid fals comun dictatorial crisis actual pasan factur guerr esta gobiernos grandes empresas aprenden pued agob clas med sepan aprec valor tenerlos bien formados produc prop pais cuand crisis estas limp malos hàbitos quit neoricos especuladores enmed,negative,-1
2481,UC4IHRYkUbeZz18gymsSpXyQ,@fernandorodriguez9128,2023-03-15 07:58:05+00:00,tod crisis oportunidad par otros sectores còm podrì aprovec esta crisis,negative,-1
2985,UCtkCeMzjjh8wSAyQ0OQ9y0g,@simod5723,2023-03-15 08:15:49+00:00,cos cap sold quotdepositatiquot dovrebber teor esser utilizz banc invest quind risc sold invest banc cos semplic prelev denar invest,positive,1
2480,UCxRcuw4Luj4OzMMvGeA8P0w,@perico5843,2023-03-15 08:41:50+00:00,tenemos cov bancar poner vacunabrpagaremos europeos vacunas,negative,-1
2479,UCqWc8HdtSjIEyFz3MfjMong,@benjaminanibalmanzoni3655,2023-03-15 09:32:41+00:00,hoguer qued leñ apag nuev orden mundial està cerc figurar moned camb,positive,1
2478,UCvv9MNyUHnciaBBNG6_Ms4w,@jzeffmz,2023-03-15 09:37:13+00:00,mejor compr,positive,1
2477,UCRM1MHmdqeZtAup-6DuwpCg,@lordnilson,2023-03-15 09:55:10+00:00,disculp min href gràfic podrì suministr link,positive,1
2476,UCmMlkyfFscFEb6jysT_y3LQ,@AntonioPerez-hv1lp,2023-03-15 10:17:52+00:00,bitcoin bitcoin tien ningùn respald federal governamental,negative,-1
3989,UCgVPUrbyCVg0ADOUvaEf8eQ,@marcoart1103,2023-03-15 10:18:07+00:00,banc fall stat fatt fall lobby dav fastid modell business,negative,-1
2984,UC7r7BLe8fnKq6RYJLXzieCg,@MrLolpooo,2023-03-15 10:29:13+00:00,talment tant sold immess sistem stock pump dop news brpens arriv crash epic,positive,1
2475,UCQIyzik9qR0Y2wtecI7A1dg,@showcontent8348,2023-03-15 10:30:44+00:00,gobiern rescatad ahorradores buen chist,positive,1
3988,UClZj0bqisRnVAHm_t-uYHuA,@sallye.5051,2023-03-15 10:33:21+00:00,argent val pochissim attual salir,negative,-1
82,UC9mY63EIdpVt6EYJ8vqD0Ew,@ilonabenedek2467,2023-03-15 10:43:23+00:00,arteculturabellezzapolit monetariaprofessionalitàimprenditor prim line produc valor laccumul tesor nazionalemerit premiazion ogni fin anno medagl valor bitcoin,positive,1
2474,UC64Nk-6RVrdzfICJlXLpc1A,@franciscoguerrero4180,2023-03-15 10:44:13+00:00,buen explicaciòn,positive,1
3987,UCJnzUNMDuDgx8lsv2T04XSQ,@lexkox9973,2023-03-15 11:03:58+00:00,vend ball sistem,positive,1
2983,UCP-aND4RPfb1uFuzjc2h5Mw,@Mrdarko61,2023-03-15 11:10:06+00:00,pecc menzion fatt stat prem inghilterr marz banc dellannoper dop giorn fallireadess dic cos sap alcun mes continu innalz tass linflazion adess scend entrer stagflazion effett domin part croll,negative,-1
2473,UCgHMdR-Pmcr0LJA6YFnRNFA,@nestormiranda9031,2023-03-15 11:18:31+00:00,nad deb compr bonos tesor estados unidosbr confiablesbr estas comprandobrbonos estampillas llamadas dolaresbr estas hac negocios ganstersbr ultim reserv federal par gan sub interesesbrcad quiereentonces pocas palabras ellos ganan,positive,1
2472,UCmRuXgTJP8r8P4cjc1pkxVw,@innisaq,2023-03-15 11:21:05+00:00,pas apes diner guardas ellos usan inversiones par ellos gener diner ganas intereses,positive,1
2982,UCUl5_qkZphoaSGFJRYuec0Q,@fabriziodimartino5591,2023-03-15 11:32:39+00:00,piuttost invest sold banc prefer farm ince caprabr nient banc sempr vomit,positive,1
2471,UCANuEHZ1aXVPJyvp91pBXdw,@jmbcrp1010,2023-03-15 12:01:27+00:00,rumb buen timbaler par gozen soneros,positive,1
3986,UCsxpyuhS97wtlPW6I_GmI1w,@lorenzocalderai6349,2023-03-15 12:06:54+00:00,sistem econom dev camb ramment cris trov molt analog problem oggi sollev stat funzion cris chies argent cittadin esist mod scapp contant potrebb divent cart stracc interven monopol regol econom sollev chies funzion ristabil rapport equo person ovvi dann oligarc lunic soluzion,negative,-1
